Title,Year,IMDB Rating,IMDB Votes,Genre,Box Office,IMDB ID,Budget,Revenue
Tad: The Lost Explorer,2012,5.9,9156.0,"Animation, Adventure, Comedy",N/A,tt1764625,10500000,23000000.0
Nothing Left to Fear,2013,4.4,5249.0,Horror,"$7,886",tt1662293,3000000,1675381.0
It Follows,2014,6.8,271380.0,"Horror, Mystery, Thriller","$14,674,076",tt3235888,2000000,14674076.0
The Berlin File,2013,6.6,7650.0,"Action, Thriller","$665,210",tt2357377,9000000,48965210.0
Peter and Vandy,2009,6.3,1546.0,"Drama, Romance","$11,495",tt1144551,500000,11276.0
Kandagar,2010,6.6,2172.0,"Action, Drama, War",N/A,tt1272018,7000000,15172408.0
Torrente 5,2014,5.4,4504.0,"Action, Comedy",N/A,tt3321428,9272437,11672363.0
Mad Max: Fury Road,2015,8.1,1118749.0,"Action, Adventure, Sci-Fi","$154,280,290",tt1392190,150000000,378858340.0
Insidious: Chapter 3,2015,6.1,119737.0,"Horror, Mystery, Thriller","$52,218,558",tt3195644,10000000,104303851.0
Star Wars: Episode VII - The Force Awakens,2015,7.8,979313.0,"Action, Adventure, Sci-Fi","$936,662,225",tt2488496,245000000,2068223624.0
Avengers: Age of Ultron,2015,7.3,928453.0,"Action, Adventure, Sci-Fi","$459,005,868",tt2395427,280000000,1405403694.0
Ant-Man,2015,7.2,727791.0,"Action, Comedy, Sci-Fi","$180,202,163",tt0478970,130000000,519311965.0
My Way,2012,6.9,3197.0,"Biography, Drama, Music",N/A,tt2076176,27563396,29193330.0
The Derby Stallion,2005,5.4,1184.0,Drama,N/A,tt0451038,750000,4000000.0
Cake,2014,6.4,38967.0,Drama,"$1,951,776",tt3442006,7000000,2360281.0
The Snow Queen,2012,5.4,2876.0,"Animation, Adventure, Family",N/A,tt2243621,7000000,12400000.0
The Gambler,2014,6.0,74021.0,"Crime, Drama, Thriller","$33,680,992",tt2039393,25000000,39171130.0
Mortdecai,2015,5.5,77196.0,"Action, Adventure, Comedy","$7,696,134",tt3045616,60000000,30418560.0
Fifty Shades of Grey,2015,4.2,338410.0,"Drama, Romance, Thriller","$166,167,230",tt2322441,40000000,571006128.0
The DUFF,2015,6.4,102169.0,"Comedy, Romance","$34,030,343",tt1666801,8500000,43528634.0
Project Almanac,2015,6.3,84586.0,"Drama, Mystery, Sci-Fi","$22,348,241",tt2436386,12000000,32248241.0
Brooklyn,2015,7.5,151175.0,"Drama, Romance","$38,322,743",tt2381111,11000000,62076141.0
A Walk in the Woods,2015,6.4,29946.0,"Adventure, Biography, Comedy","$29,504,281",tt1178665,8000000,35991087.0
99 Homes,2014,7.1,38543.0,"Crime, Drama","$1,411,927",tt2891174,8000000,1411927.0
Aloft,2014,5.3,4011.0,Drama,"$53,086",tt2494384,8000000,53086.0
The Diary of a Teenage Girl,2015,6.8,33738.0,"Comedy, Drama, Romance","$1,477,002",tt3172532,2000000,1477002.0
Dope,2015,7.2,89618.0,"Adventure, Comedy, Crime","$17,506,470",tt3850214,700000,17986781.0
Miss Julie,2014,5.5,6126.0,"Drama, Romance",N/A,tt2667960,5500000,5000000.0
The Loft,2014,6.3,60141.0,"Mystery, Romance, Thriller","$6,002,684",tt1850397,14000000,10076790.0
Lost River,2014,5.7,19173.0,"Drama, Fantasy, Mystery","$45,431",tt2366608,2000000,45431.0
Italiano medio,2015,6.1,2771.0,Comedy,N/A,tt4142022,1816720,4541800.0
The Hateful Eight,2015,7.8,665322.0,"Crime, Drama, Mystery","$54,117,416",tt3460252,44000000,155760117.0
Paper Towns,2015,6.2,108355.0,"Adventure, Comedy, Drama","$32,000,304",tt3622592,12000000,85512300.0
The Wedding Ringer,2015,6.6,80488.0,"Comedy, Romance","$64,460,211",tt0884732,23000000,79799880.0
The Boy Next Door,2015,4.7,45963.0,Thriller,"$35,423,380",tt3181822,4000000,52425855.0
Crimson Peak,2015,6.5,159036.0,"Drama, Horror, Mystery","$31,090,320",tt2554274,55000000,74679822.0
Hot Tub Time Machine 2,2015,5.0,41953.0,"Comedy, Mystery, Sci-Fi","$12,314,651",tt2637294,14000000,12314651.0
Focus,2015,6.6,276997.0,"Comedy, Crime, Drama","$53,862,963",tt2381941,50100000,153962963.0
The SpongeBob Movie: Sponge Out of Water,2015,6.0,61719.0,"Animation, Adventure, Comedy","$162,994,032",tt2279373,74000000,311594032.0
Demonic,2015,5.3,16423.0,"Horror, Mystery, Thriller",N/A,tt1841642,3000000,3387000.0
The Second Best Exotic Marigold Hotel,2015,6.5,36066.0,"Comedy, Drama, Romance","$33,078,266",tt2555736,10000000,85978266.0
Tracers,2015,5.6,20215.0,"Action, Crime, Drama",N/A,tt2401097,11000000,593683.0
Wolf Totem,2015,6.6,6261.0,"Adventure, Drama","$210,591",tt2909116,38000000,123205624.0
The Lazarus Effect,2015,5.2,46336.0,"Horror, Mystery, Sci-Fi","$25,801,570",tt2918436,3300000,64110728.0
Unfinished Business,2015,5.4,35222.0,"Comedy, Drama","$10,219,501",tt2358925,35000000,14431253.0
Soulless,2012,6.3,3982.0,"Comedy, Drama",N/A,tt1826660,2800000,13218980.0
Raanjhanaa,2013,7.6,34734.0,"Drama, Romance","$903,232",tt2359810,6400000,18000000.0
Run All Night,2015,6.6,115510.0,"Action, Crime, Thriller","$26,461,644",tt2199571,50000000,71561644.0
Stand by Me Doraemon,2014,7.3,9502.0,"Animation, Comedy, Drama",N/A,tt3331846,35000000,83061158.0
Cinderella,2015,6.9,192063.0,"Adventure, Drama, Family","$201,151,353",tt1661199,95000000,543514353.0
Poltergeist,2015,4.9,61600.0,"Horror, Thriller","$47,425,125",tt1029360,35000000,95437994.0
Pan,2015,5.7,67387.0,"Action, Adventure, Comedy","$35,088,320",tt3332064,150000000,128388320.0
While We're Young,2014,6.3,53833.0,"Comedy, Drama, Mystery","$7,587,485",tt1791682,10000000,7587485.0
Suite Française,2014,7.0,28672.0,"Drama, Romance, Thriller",N/A,tt0900387,15000000,9104716.0
The Divergent Series: Insurgent,2015,6.2,257108.0,"Action, Adventure, Sci-Fi","$130,179,072",tt2908446,110000000,295238201.0
Big Game,2014,5.4,35789.0,"Action, Adventure, Comedy","$24,752",tt2088003,8500000,7500000.0
Home,2015,6.5,112676.0,"Animation, Adventure, Comedy","$177,397,510",tt2224026,135000000,368871007.0
The Gunman,2015,5.8,43506.0,"Action, Crime, Mystery","$10,664,749",tt2515034,40000000,13644292.0
Escobar: Paradise Lost,2014,6.5,23483.0,"Crime, Drama, History","$195,792",tt2515030,17000000,3758328.0
Furious 7,2015,7.1,417109.0,"Action, Crime, Thriller","$353,007,020",tt2820852,190000000,1506249360.0
Unfriended,2014,5.6,82086.0,"Horror, Mystery, Thriller","$32,482,090",tt3713166,1000000,62882090.0
Child 44,2015,6.4,76198.0,"Crime, Drama, History","$1,224,330",tt1014763,50000000,3324330.0
Get Hard,2015,6.0,147658.0,"Comedy, Crime, Drama","$90,411,453",tt2561572,40000000,111811453.0
What Men Talk About,2010,7.5,6800.0,Comedy,N/A,tt1595366,1950000,12005838.0
Kung Fu Jungle,2014,6.4,12049.0,"Action, Crime, Thriller","$129,784",tt2952602,25000000,129115.0
Infinitely Polar Bear,2014,6.9,17092.0,"Comedy, Drama, Romance","$1,430,655",tt1969062,6700000,1430655.0
Woman in Gold,2015,7.3,63455.0,"Biography, Drama, History","$33,307,793",tt2404425,11000000,61619773.0
Samba,2014,6.7,17257.0,"Comedy, Drama, Romance","$151,530",tt3399024,20000000,151530.0
Space Dogs,2010,5.0,1520.0,"Animation, Adventure, Comedy","$14,408",tt1272051,25000000,6500000.0
Tomorrowland,2015,6.4,192339.0,"Action, Adventure, Family","$93,436,322",tt1964418,190000000,209154322.0
Long Live Freedom,2013,6.9,4700.0,"Comedy, Drama","$48,541",tt2523600,5000000,48125.0
Paul Blart: Mall Cop 2,2015,4.4,41460.0,"Action, Comedy, Crime","$71,038,190",tt3450650,38000000,107597242.0
Parts Per Billion,2014,4.3,2183.0,"Drama, Romance, Sci-Fi",N/A,tt2495104,500000,15000000.0
The Admiral: Roaring Currents,2014,7.1,13154.0,"Action, Drama, History","$2,589,811",tt3541262,9500000,112156811.0
The Longest Ride,2015,7.0,89591.0,"Comedy, Drama, Romance","$37,446,117",tt2726560,34000000,63013281.0
The Age of Adaline,2015,7.2,206485.0,"Drama, Fantasy, Romance","$42,629,776",tt1655441,25000000,65663276.0
Danny Collins,2015,7.0,33405.0,"Comedy, Drama, Music","$5,637,066",tt1772288,10000000,10835752.0
Grandma,2015,6.7,17006.0,"Comedy, Drama","$6,980,524",tt4270516,600000,7087452.0
50 to 1,2014,6.3,2263.0,Drama,"$1,064,454",tt1777595,10000000,1064454.0
Barbecue,2014,6.1,3200.0,Comedy,N/A,tt3202120,6000000,14348529.0
San Andreas,2015,6.1,259060.0,"Action, Adventure, Thriller","$155,190,832",tt2126355,110000000,470490832.0
A Company Man,2012,6.6,6462.0,"Action, Crime, Drama",N/A,tt2371486,3500000,7339398.0
Hitman: Agent 47,2015,5.7,96208.0,"Action, Adventure, Crime","$22,467,450",tt2679042,35000000,81967450.0
Jimmy P: Psychotherapy of a Plains Indian,2013,6.1,3139.0,"Biography, Drama, Thriller","$30,283",tt2210834,10000000,30283.0
Ricki and the Flash,2015,6.0,24910.0,"Comedy, Drama, Music","$26,822,144",tt3623726,18000000,41325328.0
Piku,2015,7.6,34239.0,"Comedy, Drama","$1,801,807",tt3767372,5500000,22159216.0
Pitch Perfect 2,2015,6.4,171512.0,"Comedy, Music","$184,296,230",tt2848292,29000000,287506194.0
Carol,2015,7.2,143481.0,"Drama, Romance","$12,711,491",tt2402927,11800000,40272135.0
Strangerland,2015,5.2,10089.0,"Drama, Mystery, Thriller","$17,472",tt2325977,10000000,17472.0
The Lobster,2015,7.1,302268.0,"Drama, Romance, Sci-Fi","$9,077,245",tt3464902,4000000,15656193.0
Maggie,2015,5.6,46879.0,"Drama, Horror, Sci-Fi","$187,112",tt1881002,4000000,187112.0
Hot Pursuit,2015,5.1,54362.0,"Action, Comedy, Crime","$34,580,201",tt2967224,35000000,51680201.0
The Green Inferno,2013,5.4,50016.0,"Adventure, Horror","$7,192,291",tt2403021,5000000,6833445.0
Plus One,2008,6.6,542.0,"Comedy, Romance",N/A,tt1224449,336029,927277.0
The Martian,2015,8.0,933579.0,"Adventure, Drama, Sci-Fi","$228,433,663",tt3659388,108000000,630161890.0
Badlapur,2015,7.4,25741.0,"Action, Crime, Drama","$409,166",tt3678782,3700000,11480000.0
Youth,2015,7.3,83606.0,"Comedy, Drama, Music","$2,703,296",tt3312830,13360000,2000000.0
Wake Up Sid,2009,7.6,34244.0,"Comedy, Drama, Romance","$718,766",tt1324059,3000000,11000000.0
Sarkar,2005,7.6,17496.0,"Action, Crime, Drama",N/A,tt0432047,1900000,5900000.0
Spy,2015,7.0,259887.0,"Action, Comedy","$110,825,712",tt3079380,65000000,235666219.0
Trainwreck,2015,6.2,143413.0,"Comedy, Drama, Romance","$110,212,700",tt3152624,35000000,140795793.0
Aloha,2015,5.4,71487.0,"Comedy, Drama, Romance","$21,067,116",tt1243974,37000000,26250020.0
Tutto tutto niente niente,2012,5.2,1217.0,Comedy,N/A,tt2456720,5579750,8927600.0
Song One,2014,5.8,10332.0,"Drama, Music, Romance","$32,251",tt2182972,6000000,32251.0
Dragon Blade,2015,5.9,21350.0,"Action, Drama, Fantasy","$74,068",tt3672840,65000000,121545703.0
Mere Brother Ki Dulhan,2011,5.9,10247.0,"Comedy, Drama, Family","$496,172",tt1740710,5510000,18050000.0
Entourage,2015,6.5,83107.0,"Comedy, Drama","$32,363,404",tt1674771,30000000,49263404.0
5 Flights Up,2014,6.2,11209.0,"Comedy, Drama","$1,020,921",tt2933544,6000000,1020921.0
Inside Out,2015,8.1,808999.0,"Animation, Adventure, Comedy","$356,921,711",tt2096673,175000000,857611174.0
Tanu Weds Manu,2011,6.8,16561.0,"Comedy, Drama, Romance",N/A,tt1694542,400000,252000.0
The Hunger Games: Mockingjay - Part 2,2015,6.5,376700.0,"Action, Adventure, Sci-Fi","$281,723,902",tt1951266,160000000,653428261.0
Max,2015,6.6,28370.0,"Adventure, Drama, Family","$42,656,255",tt3369806,20000000,43967255.0
Pixels,2015,5.6,161207.0,"Action, Comedy, Fantasy","$78,747,585",tt2120120,88000000,243637091.0
Madras Cafe,2013,7.6,25443.0,"Action, Drama, Thriller",N/A,tt2855648,5400000,6500000.0
White Tiger,2012,6.1,4925.0,"Action, Adventure, Fantasy",N/A,tt2318405,11000000,7200000.0
Gabbar Is Back,2015,7.0,26591.0,"Action, Crime, Drama","$534,601",tt2424988,11000000,41000000.0
Little Boy,2015,7.3,24313.0,"Drama, History, War","$6,485,961",tt1810683,20000000,6485961.0
Self/less,2015,6.5,104201.0,"Action, Mystery, Sci-Fi","$12,279,691",tt2140379,26000000,30523226.0
The Last Witch Hunter,2015,5.9,110335.0,"Action, Adventure, Fantasy","$27,367,660",tt1618442,90000000,146936910.0
Krampus,2015,6.2,84425.0,"Comedy, Fantasy, Horror","$42,725,475",tt3850590,15000000,61548707.0
Bluffmaster,2005,6.6,6705.0,"Comedy, Crime, Drama","$718,956",tt0476527,1823152,7133082.0
Pizza,2012,8.0,8595.0,"Horror, Thriller",N/A,tt2585562,240000,2800000.0
Rockstar,2011,7.7,49820.0,"Drama, Music, Romance","$986,697",tt1839596,10920000,19660000.0
This Is Sodom,2010,6.6,1058.0,"Comedy, History",N/A,tt1675197,2745000,5850000.0
Kaminey,2009,7.4,18178.0,"Action, Crime, Drama","$1,291,827",tt1274295,9000000,18130000.0
Vishwaroopam,2013,7.9,40832.0,"Action, Thriller",N/A,tt2199711,17000000,51000000.0
Shootout at Lokhandwala,2007,7.1,10937.0,"Action, Crime, Drama","$289,232",tt0811066,11000000,12000000.0
Dhoom 3,2013,5.4,49338.0,"Action, Crime, Drama","$8,031,955",tt1833673,19500000,91000000.0
Dhoom 2,2006,6.5,30148.0,"Action, Crime, Thriller","$2,643,586",tt0441048,11000000,46396427.0
Ted 2,2015,6.3,235688.0,Comedy,"$81,476,385",tt2637276,68000000,217022588.0
Minions,2015,6.4,261527.0,"Animation, Adventure, Comedy","$336,045,770",tt2293640,74000000,1156730962.0
The Good Dinosaur,2015,6.7,128281.0,"Animation, Action, Adventure","$123,087,120",tt1979388,175000000,331926147.0
Black Mass,2015,6.9,193120.0,"Biography, Crime, Drama","$62,575,678",tt1355683,53000000,98837872.0
Spectre,2015,6.8,469250.0,"Action, Adventure, Thriller","$200,074,609",tt2379713,245000000,880674609.0
Steve Jobs,2015,7.2,179592.0,"Biography, Drama","$17,766,658",tt2080374,30000000,34441873.0
Macbeth,2015,6.6,59701.0,"Drama, History, War","$1,110,707",tt2884018,15000000,12601706.0
Vacation,2015,6.2,122643.0,"Adventure, Comedy","$58,884,188",tt1524930,31000000,104384188.0
Manglehorn,2014,5.5,8038.0,Drama,"$143,101",tt2893490,4000000,143101.0
Shabd,2005,5.1,1509.0,"Drama, Thriller",N/A,tt0409527,2500000,3100000.0
Gemma Bovery,2014,6.4,6902.0,"Comedy, Drama, Romance","$191,533",tt2788556,9700000,154701.0
No Love in the City,2009,5.8,1856.0,"Comedy, Fantasy, Romance",N/A,tt1366687,3500000,9112193.0
Magic Mike XXL,2015,5.6,61568.0,"Comedy, Drama, Music","$66,013,057",tt2268016,14800000,122513057.0
Dragon Ball Z: Resurrection 'F',2015,7.2,24055.0,"Animation, Action, Adventure","$8,008,363",tt3819668,5000000,61768190.0
Bombay Velvet,2015,5.5,6403.0,"Action, Crime, Drama","$450,692",tt2979920,18000000,1500000.0
The Man from U.N.C.L.E.,2015,7.2,334696.0,"Action, Adventure, Comedy","$45,445,109",tt1638355,75000000,108145109.0
Treehouse,2014,3.8,2509.0,"Horror, Mystery, Thriller",N/A,tt1791681,3250000,3250000.0
The Walk,2015,7.3,135973.0,"Adventure, Biography, Drama","$10,137,502",tt3488710,35000000,61181942.0
French Women,2014,5.3,2345.0,"Comedy, Romance",N/A,tt3098306,5000000,12058187.0
Welcome to the North,2012,5.4,4285.0,Comedy,N/A,tt1756415,6000000,35000000.0
The Worst Christmas of My Life,2012,5.4,1263.0,Comedy,N/A,tt2550838,6843500,10703234.0
The Worst Week of My Life,2011,5.8,1277.0,Comedy,N/A,tt2076251,11000000,12935800.0
Tutta la vita davanti,2008,6.9,3315.0,"Comedy, Drama, Romance",N/A,tt1075114,5940000,4250000.0
The Opposite Sex,2014,4.5,1219.0,"Comedy, Romance",N/A,tt2796678,3300000,45000.0
The Gallows,2015,4.2,21638.0,"Horror, Mystery, Thriller","$22,764,410",tt2309260,100000,42664410.0
Dark Places,2015,6.2,47995.0,"Crime, Drama, Mystery","$208,588",tt2402101,20000000,208588.0
Mustang,2015,7.6,41090.0,Drama,"$845,464",tt3966404,1300000,250000.0
Soodhu Kavvum,2013,8.3,11687.0,"Comedy, Crime, Thriller",N/A,tt2877108,310000,12000000.0
Bajrangi Bhaijaan,2015,8.1,98452.0,"Action, Adventure, Comedy","$8,178,001",tt3863552,14000000,98000000.0
The Revenant,2015,8.0,881771.0,"Action, Adventure, Drama","$183,637,894",tt1663202,135000000,532950503.0
Irrational Man,2015,6.6,67446.0,"Comedy, Crime, Drama","$4,030,360",tt3715320,11000000,27391084.0
Baahubali: The Beginning,2015,7.9,137920.0,"Action, Drama","$6,738,000",tt2631186,40000000,100000000.0
Southpaw,2015,7.3,260672.0,"Action, Drama, Sport","$52,421,953",tt1798684,30000000,91709827.0
Sicario,2015,7.7,482958.0,"Action, Crime, Drama","$46,889,293",tt3397884,30000000,84025816.0
Anomalisa,2015,7.2,75817.0,"Animation, Comedy, Drama","$3,759,286",tt2401878,8000000,5659286.0
The Vatican Tapes,2015,4.7,19247.0,"Horror, Thriller","$1,784,763",tt1524575,13000000,1784763.0
The Intern,2015,7.1,276502.0,"Comedy, Drama","$75,764,672",tt2361509,35000000,194564672.0
Love,2015,6.1,67646.0,"Drama, Romance","$249,083",tt3774694,3000000,249083.0
Room,2015,8.1,453675.0,"Drama, Thriller","$14,677,654",tt3170832,6000000,35401758.0
The Gift,2015,7.0,174267.0,"Drama, Mystery, Thriller","$43,787,265",tt4178092,5000000,58978653.0
Zaytoun,2012,6.6,1730.0,"Adventure, Drama, Thriller","$42,330",tt2131698,8000000,42330.0
The Visit,2015,6.3,154201.0,"Horror, Mystery, Thriller","$65,206,105",tt3567288,5000000,98450062.0
Secret in Their Eyes,2015,6.3,51672.0,"Crime, Drama, Mystery","$20,180,155",tt1741273,19500000,34854990.0
Sinister 2,2015,5.3,60938.0,"Horror, Mystery, Thriller","$27,740,955",tt2752772,10000000,52882018.0
American Ultra,2015,6.1,96523.0,"Action, Comedy","$14,440,985",tt3316948,28000000,27139524.0
No Escape,2015,6.7,93825.0,"Action, Thriller","$27,288,872",tt1781922,5000000,54418872.0
Straight Outta Compton,2015,7.8,219878.0,"Biography, Drama, History","$161,197,785",tt1398426,28000000,201634991.0
Tangerine,2015,7.1,36052.0,"Comedy, Crime, Drama","$702,354",tt3824458,100000,702354.0
Joy,2015,6.6,146496.0,"Biography, Drama","$56,451,232",tt2446980,60000000,101134059.0
Taras Bulba,2009,5.7,3375.0,"Action, Drama, History",N/A,tt1242457,25000000,16815892.0
Victor Frankenstein,2015,5.9,60657.0,"Drama, Horror, Sci-Fi","$5,775,076",tt1976009,40000000,34227298.0
Sholem Aleichem: Laughing in the Darkness,2011,7.2,183.0,Documentary,"$906,666",tt1976608,500000,845188.0
The Angrez,2005,7.5,527.0,Comedy,N/A,tt2612156,50000,300000.0
Captive,2012,6.1,848.0,"Drama, Thriller",N/A,tt1699745,11180,24591.0
Equals,2015,6.0,32953.0,"Drama, Romance, Sci-Fi","$33,258",tt3289728,16000000,2084628.0
Scouts Guide to the Zombie Apocalypse,2015,6.3,55955.0,"Action, Comedy, Horror","$3,703,046",tt1727776,15000000,14860766.0
Suffragette,2015,6.9,44892.0,"Drama, History","$4,702,420",tt3077214,14000000,16002420.0
We Are Your Friends,2015,6.2,40691.0,"Drama, Music, Romance","$3,591,417",tt3787590,6000000,11122090.0
War Room,2015,6.5,16173.0,Drama,"$67,790,117",tt3832914,3000000,67790117.0
Legend,2015,6.9,203644.0,"Biography, Crime, Drama","$1,872,994",tt3569230,25000000,42972994.0
The Danish Girl,2015,7.1,200105.0,"Biography, Crime, Drama","$11,114,018",tt0810819,15000000,64191523.0
Beasts of No Nation,2015,7.7,87316.0,"Drama, War","$90,777",tt1365050,6000000,9077700.0
The Lady in the Van,2015,6.7,32203.0,"Biography, Comedy, Drama","$10,021,175",tt3722070,6000000,41387687.0
Zid,2014,4.5,1468.0,"Crime, Romance, Thriller",N/A,tt4228746,1556288,1268395.0
The Transporter Refueled,2015,5.2,45068.0,"Action, Thriller","$16,029,670",tt2938956,25000000,72629670.0
La vérité si je mens! 3,2012,5.3,1884.0,Comedy,N/A,tt1794850,25496629,40924982.0
Knock Knock,2015,4.9,105558.0,"Crime, Thriller","$36,336",tt3605418,2500000,6341684.0
Kosmos kak predchuvstvie,2005,6.6,728.0,Drama,N/A,tt0464665,2000000,696681.0
Silenced,2011,8.0,21970.0,Drama,N/A,tt2070649,2200000,31500000.0
Our Brand Is Crisis,2015,6.1,23331.0,"Comedy, Drama","$7,002,261",tt1018765,28000000,7002261.0
Agneepath,2012,6.9,27076.0,"Action, Crime, Drama","$1,986,748",tt1849718,11097000,49028000.0
Cocktail,2012,6.3,15322.0,"Comedy, Drama, Romance","$1,227,789",tt2168910,6400000,18800000.0
The Assassin,2015,6.3,18074.0,"Action, Drama, History","$632,542",tt3508840,15000000,632542.0
The Night Before,2015,6.4,82809.0,"Comedy, Fantasy","$43,047,372",tt3530002,25000000,52395996.0
Everest,2015,7.1,233817.0,"Action, Adventure, Biography","$43,482,270",tt2719848,55000000,203427584.0
Monster Hunt,2015,6.1,5713.0,"Adventure, Comedy, Fantasy","$32,766",tt3781476,40000000,385284817.0
Spotlight,2015,8.1,505348.0,"Biography, Crime, Drama","$45,055,776",tt1895587,20000000,88346473.0
Son of Saul,2015,7.4,52251.0,"Drama, War","$1,777,043",tt3808342,1000000,1777043.0
Pawn Sacrifice,2014,7.0,49561.0,"Biography, Drama, History","$2,436,633",tt1596345,19000000,5578519.0
Hardcore Henry,2015,6.7,102470.0,"Action, Adventure, Sci-Fi","$9,252,038",tt3072482,10000000,14333790.0
Burnt,2015,6.6,133927.0,"Comedy, Drama","$13,651,946",tt2503944,20000000,36606743.0
Robber,2013,7.4,16978.0,"Drama, Romance","$581,813",tt2224317,4100000,4300000.0
Bangalore Days,2014,8.3,22914.0,"Comedy, Drama, Romance",N/A,tt3668162,7400000,1300000.0
Ohm Shanthi Oshaana,2014,7.7,6316.0,"Comedy, Romance",N/A,tt3517192,220000,1500000.0
Vaaranam Aayiram,2008,8.2,14304.0,"Action, Drama, Musical",N/A,tt1180583,3000000,14000000.0
Hotel Transylvania 2,2015,6.6,144695.0,"Animation, Adventure, Comedy","$169,700,110",tt2510894,80000000,473226958.0
Varalaaru,2006,7.3,3595.0,"Action, Drama",N/A,tt0442781,500000,500000.0
